,name,dum,type,temperature,flag,ref_num,parsed_form,chem_flags,C_flags,N_flags,O_flags,S_flags,V_flags,Cr_flags,Mn_flags,Fe_flags,Co_flags,Ni_flags,Cu_flags,As_flags,Se_flags,La_flags,Ce_flags,Pr_flags,Nd_flags,Pm_flags,Sm_flags,Eu_flags,Gd_flags,Tb_flags,Dy_flags,Ho_flags,Er_flags,Tm_flags,Yb_flags,Lu_flags,Hf_flags,Ta_flags,mp_flags
890,LaCo9Si4,890,Curie,40.0,False,2,"{'La': 1.0, 'Co': 9.0, 'Si': 4.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
916,La3,916,Curie,720.0,False,1,{'La': 3.0},True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
928,La5Re3MnO16,928,Curie,161.0,False,1,"{'La': 5.0, 'Re': 3.0, 'Mn': 1.0, 'O': 16.0}",True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
936,La2O3,936,Curie,613.0,False,5,"{'La': 2.0, 'O': 3.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
964,SrLaMnRuO6,964,Curie,225.0,False,1,"{'Sr': 1.0, 'La': 1.0, 'Mn': 1.0, 'Ru': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
997,La5Re3FeO16,997,Curie,155.0,False,1,"{'La': 5.0, 'Re': 3.0, 'Fe': 1.0, 'O': 16.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1072,LaFeAsO,1072,Curie,31.5,False,4,"{'La': 1.0, 'Fe': 1.0, 'As': 1.0, 'O': 1.0}",True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1130,LaOBiSe2,1130,Curie,5.5,False,2,"{'La': 1.0, 'O': 1.0, 'Bi': 1.0, 'Se': 2.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1162,LaONiAs,1162,Curie,2.5,False,2,"{'La': 1.0, 'O': 1.0, 'Ni': 1.0, 'As': 1.0}",True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1221,LaAlO3,1221,Curie,464.1666666666667,False,6,"{'La': 1.0, 'Al': 1.0, 'O': 3.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1246,LaNiAsO,1246,Curie,2.0,False,3,"{'La': 1.0, 'Ni': 1.0, 'As': 1.0, 'O': 1.0}",True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1252,LaBaCo2O6,1252,Curie,175.0,False,2,"{'La': 1.0, 'Ba': 1.0, 'Co': 2.0, 'O': 6.0}",True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1290,La2Co2I,1290,Curie,14.0,False,1,"{'La': 2.0, 'Co': 2.0, 'I': 1.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1302,LaN,1302,Curie,58.0,False,1,"{'La': 1.0, 'N': 1.0}",True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1309,La3Ni4Si4,1309,Curie,1.0,False,1,"{'La': 3.0, 'Ni': 4.0, 'Si': 4.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1355,La2TiO5,1355,Curie,1027.0,False,2,"{'La': 2.0, 'Ti': 1.0, 'O': 5.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1391,La2C2I2,1391,Curie,1.0,False,2,"{'La': 2.0, 'C': 2.0, 'I': 2.0}",True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1397,LaONiP,1397,Curie,3.0,False,1,"{'La': 1.0, 'O': 1.0, 'Ni': 1.0, 'P': 1.0}",True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1498,La1,1498,Curie,313.3333333333333,False,3,{'La': 1.0},True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1534,K2LaNb5O15,1534,Curie,180.0,False,2,"{'K': 2.0, 'La': 1.0, 'Nb': 5.0, 'O': 15.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1579,LaGe5,1579,Curie,6.0,False,1,"{'La': 1.0, 'Ge': 5.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1665,LaSn3,1665,Curie,6.0,False,3,"{'La': 1.0, 'Sn': 3.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1733,LaRhSn,1733,Curie,7.0,False,6,"{'La': 1.0, 'Rh': 1.0, 'Sn': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1744,LaSr2Mn2O7,1744,Curie,270.6666666666667,False,3,"{'La': 1.0, 'Sr': 2.0, 'Mn': 2.0, 'O': 7.0}",True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1796,LaNiO3,1796,Curie,593.0,False,1,"{'La': 1.0, 'Ni': 1.0, 'O': 3.0}",True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1821,La3Co29Si4B10,1821,Curie,91.6,False,5,"{'La': 3.0, 'Co': 29.0, 'Si': 4.0, 'B': 10.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1915,LaRu2As2,1915,Curie,3.6666666666666665,False,3,"{'La': 1.0, 'Ru': 2.0, 'As': 2.0}",True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1962,La3Rh2Ga2,1962,Curie,2.0,False,2,"{'La': 3.0, 'Rh': 2.0, 'Ga': 2.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1986,LaRu2,1986,Curie,3.0,False,1,"{'La': 1.0, 'Ru': 2.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2018,La3Ni4P4O2,2018,Curie,3.0,False,2,"{'La': 3.0, 'Ni': 4.0, 'P': 4.0, 'O': 2.0}",True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2118,La2,2118,Curie,724.0,False,1,{'La': 2.0},True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
